GEOID,NAME,variable,estimate,moe
13025,"Brantley County, Georgia",B19013B_001,48352,25009
13025,"Brantley County, Georgia",B19013C_001,NA,NA
13025,"Brantley County, Georgia",B19013D_001,NA,NA
13025,"Brantley County, Georgia",B19013E_001,NA,NA
13025,"Brantley County, Georgia",B19013F_001,NA,NA
13025,"Brantley County, Georgia",B19013G_001,41229,15082
13025,"Brantley County, Georgia",B19013H_001,34846,11479
13025,"Brantley County, Georgia",B19013I_001,70250,50161
13027,"Brooks County, Georgia",B19013_001,39770,4926
13027,"Brooks County, Georgia",B19013A_001,56005,12948
13027,"Brooks County, Georgia",B19013B_001,19596,5989
13027,"Brooks County, Georgia",B19013C_001,NA,NA
13027,"Brooks County, Georgia",B19013D_001,NA,NA
13027,"Brooks County, Georgia",B19013E_001,NA,NA
13027,"Brooks County, Georgia",B19013F_001,NA,NA
13027,"Brooks County, Georgia",B19013G_001,NA,NA
13027,"Brooks County, Georgia",B19013H_001,57304,12655
13027,"Brooks County, Georgia",B19013I_001,33200,7926
13029,"Bryan County, Georgia",B19013_001,81032,3090
13029,"Bryan County, Georgia",B19013A_001,84769,9795
13029,"Bryan County, Georgia",B19013B_001,65082,12256
13029,"Bryan County, Georgia",B19013C_001,48654,34427
13029,"Bryan County, Georgia",B19013D_001,155588,70058
13029,"Bryan County, Georgia",B19013E_001,NA,NA
13029,"Bryan County, Georgia",B19013F_001,78638,13127
13029,"Bryan County, Georgia",B19013G_001,72155,10993
13029,"Bryan County, Georgia",B19013H_001,84618,9558
13029,"Bryan County, Georgia",B19013I_001,79278,17052
13031,"Bulloch County, Georgia",B19013_001,50583,1938
13031,"Bulloch County, Georgia",B19013A_001,56969,3945
13031,"Bulloch County, Georgia",B19013B_001,37983,4426
13031,"Bulloch County, Georgia",B19013C_001,NA,NA
13031,"Bulloch County, Georgia",B19013D_001,88025,62118
13031,"Bulloch County, Georgia",B19013E_001,NA,NA
13031,"Bulloch County, Georgia",B19013F_001,NA,NA
13031,"Bulloch County, Georgia",B19013G_001,27317,11656
13031,"Bulloch County, Georgia",B19013H_001,57175,3983
13031,"Bulloch County, Georgia",B19013I_001,26528,15957
13033,"Burke County, Georgia",B19013_001,47837,2882
13033,"Burke County, Georgia",B19013A_001,69309,8574
13033,"Burke County, Georgia",B19013B_001,36739,8674
13033,"Burke County, Georgia",B19013C_001,NA,NA
13033,"Burke County, Georgia",B19013D_001,NA,NA
13033,"Burke County, Georgia",B19013E_001,NA,NA
13033,"Burke County, Georgia",B19013F_001,43902,366
13033,"Burke County, Georgia",B19013G_001,43966,35821
13033,"Burke County, Georgia",B19013H_001,71625,9567
13033,"Burke County, Georgia",B19013I_001,42666,33409
13035,"Butts County, Georgia",B19013_001,53613,8586
13035,"Butts County, Georgia",B19013A_001,62727,7109
13035,"Butts County, Georgia",B19013B_001,41849,2330
13035,"Butts County, Georgia",B19013C_001,NA,NA
13035,"Butts County, Georgia",B19013D_001,NA,NA
13035,"Butts County, Georgia",B19013E_001,NA,NA
13035,"Butts County, Georgia",B19013F_001,NA,NA
13035,"Butts County, Georgia",B19013G_001,35876,4745
13035,"Butts County, Georgia",B19013H_001,63396,7209
13035,"Butts County, Georgia",B19013I_001,NA,NA
13037,"Calhoun County, Georgia",B19013_001,43549,5526
13037,"Calhoun County, Georgia",B19013A_001,75125,15131
13037,"Calhoun County, Georgia",B19013B_001,28889,8619
13037,"Calhoun County, Georgia",B19013C_001,NA,NA
13037,"Calhoun County, Georgia",B19013D_001,NA,NA
13037,"Calhoun County, Georgia",B19013E_001,NA,NA
13037,"Calhoun County, Georgia",B19013F_001,NA,NA
13037,"Calhoun County, Georgia",B19013G_001,38750,10912
13037,"Calhoun County, Georgia",B19013H_001,75125,15131
13037,"Calhoun County, Georgia",B19013I_001,36845,16066
13039,"Camden County, Georgia",B19013_001,61636,4778
13039,"Camden County, Georgia",B19013A_001,69581,4781
13039,"Camden County, Georgia",B19013B_001,40042,6574
13039,"Camden County, Georgia",B19013C_001,NA,NA
13039,"Camden County, Georgia",B19013D_001,88194,59740
13039,"Camden County, Georgia",B19013E_001,NA,NA
13039,"Camden County, Georgia",B19013F_001,55699,46547
13039,"Camden County, Georgia",B19013G_001,66598,51048
13039,"Camden County, Georgia",B19013H_001,71188,5179
13039,"Camden County, Georgia",B19013I_001,57208,21603
13043,"Candler County, Georgia",B19013_001,36763,8019
13043,"Candler County, Georgia",B19013A_001,45068,10233
13043,"Candler County, Georgia",B19013B_001,29921,25175
13043,"Candler County, Georgia",B19013C_001,NA,NA
13043,"Candler County, Georgia",B19013D_001,NA,NA
13043,"Candler County, Georgia",B19013E_001,NA,NA
13043,"Candler County, Georgia",B19013F_001,NA,NA
13043,"Candler County, Georgia",B19013G_001,31060,13823
13043,"Candler County, Georgia",B19013H_001,44688,9691
13043,"Candler County, Georgia",B19013I_001,31154,19914
13045,"Carroll County, Georgia",B19013_001,62498,3024
13045,"Carroll County, Georgia",B19013A_001,64951,2250
13045,"Carroll County, Georgia",B19013B_001,44770,11937
13045,"Carroll County, Georgia",B19013C_001,27010,4483
13045,"Carroll County, Georgia",B19013D_001,50094,27114
13045,"Carroll County, Georgia",B19013E_001,NA,NA
13045,"Carroll County, Georgia",B19013F_001,44830,23578
